station,ap1,rssi1,ocu1,con1,dis1,pow1,ap2,rssi2,ocu2,con2,dis2,pow2,ap3,rssi3,ocu3,con3,dis3,pow3,ap4,rssi4,ocu4,con4,dis4,pow4,associatedTo
sta11,0,-100.0,100.0,1.0,100,1000,1,-73.0,66.6666666667,0.0400,40.05,880,1,-68.0,40.0,0.0218,21.81,880,0,-100.0,100.0,1.0,100,1000,3
sta12,1,-75.0,66.6666666667,0.0413,41.29,960,1,-53.0,55.5555555556,0.0088,8.77,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta13,1,-74.0,66.6666666667,0.0382,38.22,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-71.0,35.0,0.0362,36.18,880,4
sta14,1,-63.0,53.3333333333,0.0167,16.72,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta15,1,-75.0,53.3333333333,0.0424,42.44,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0454,45.38,960,1,-55.0,40.0,0.0082,8.2,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-23.0,55.5555555556,0.0008,0.8,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta19,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-63.0,35.0,0.0189,18.85,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-65.0,55.5555555556,0.0218,21.77,880,1,-72.0,53.3333333333,0.0306,30.59,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-70.0,53.3333333333,0.0292,29.21,880,1,-72.0,66.6666666667,0.0375,37.51,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta24,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0462,46.2,880,1,-45.0,40.0,0.0039,3.85,880,0,-100.0,100.0,1.0,100,1000,3
sta1,1,-71.0,66.6666666667,0.0299,29.94,100,1,-68.0,55.5555555556,0.0283,28.25,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta2,1,-41.0,53.3333333333,0.0030,2.99,960,1,-75.0,66.6666666667,0.0477,47.68,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta3,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-65.0,35.0,0.0218,21.76,880,4
sta4,1,-73.0,66.6666666667,0.0342,34.16,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-72.0,35.0,0.0381,38.09,960,4
sta5,1,-73.0,66.6666666667,0.0353,35.34,100,1,-73.0,66.6666666667,0.0418,41.8,100,0,-100.0,100.0,1.0,100,1000,1,-75.0,35.0,0.0491,49.14,100,4
sta6,0,-100.0,100.0,1.0,100,1000,1,-43.0,55.5555555556,0.0041,4.12,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta7,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0455,45.52,960,1,-75.0,53.3333333333,0.0370,36.97,960,1,-74.0,35.0,0.0453,45.34,960,4
sta8,1,-75.0,66.6666666667,0.0414,41.43,880,1,-73.0,66.6666666667,0.0400,40.0,880,1,-76.0,40.0,0.0410,41.04,880,1,-75.0,45.0,0.0500,50.0,880,3
sta9,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-73.0,40.0,0.0322,32.18,100,1,-73.0,45.0,0.0423,42.32,100,3
sta10,1,-64.0,53.3333333333,0.0174,17.4,880,1,-72.0,66.6666666667,0.0376,37.64,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-73.0,66.6666666667,0.0418,41.77,880,1,-67.0,40.0,0.0206,20.61,880,0,-100.0,100.0,1.0,100,1000,3
sta12,1,-75.0,66.6666666667,0.0408,40.81,960,1,-53.0,55.5555555556,0.0092,9.24,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta13,1,-73.0,66.6666666667,0.0363,36.3,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-72.0,35.0,0.0378,37.82,880,4
sta14,1,-65.0,53.3333333333,0.0185,18.5,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta15,1,-75.0,53.3333333333,0.0407,40.66,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,1,-75.0,66.6666666667,0.0473,47.27,960,1,-53.0,40.0,0.0071,7.12,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-30.0,55.5555555556,0.0016,1.55,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta19,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-61.0,35.0,0.0170,16.96,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-64.0,55.5555555556,0.0200,20.01,880,1,-73.0,53.3333333333,0.0325,32.47,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-71.0,53.3333333333,0.0308,30.82,880,1,-71.0,66.6666666667,0.0363,36.3,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta24,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0463,46.28,880,1,-45.0,40.0,0.0040,3.97,880,0,-100.0,100.0,1.0,100,1000,3
sta1,1,-71.0,66.6666666667,0.0298,29.76,100,1,-68.0,55.5555555556,0.0286,28.62,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta2,1,-40.0,53.3333333333,0.0027,2.72,960,1,-75.0,66.6666666667,0.0476,47.59,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta3,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-64.0,35.0,0.0215,21.48,880,4
sta4,1,-73.0,66.6666666667,0.0348,34.78,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-72.0,35.0,0.0375,37.48,960,4
sta5,1,-73.0,66.6666666667,0.0357,35.69,100,1,-73.0,66.6666666667,0.0414,41.4,100,0,-100.0,100.0,1.0,100,1000,1,-75.0,35.0,0.0494,49.41,100,4
sta6,0,-100.0,100.0,1.0,100,1000,1,-45.0,55.5555555556,0.0049,4.9,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta7,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0458,45.76,960,1,-74.0,53.3333333333,0.0368,36.84,960,1,-74.0,35.0,0.0452,45.17,960,4
sta8,1,-75.0,66.6666666667,0.0409,40.9,880,1,-73.0,66.6666666667,0.0400,40.0,880,1,-76.0,40.0,0.0416,41.56,880,1,-75.0,45.0,0.0500,50.0,880,3
sta9,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-72.0,40.0,0.0303,30.3,100,1,-74.0,45.0,0.0442,44.16,100,3
sta10,1,-65.0,53.3333333333,0.0186,18.65,880,1,-71.0,66.6666666667,0.0357,35.72,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-73.0,66.6666666667,0.0426,42.64,880,1,-68.0,40.0,0.0222,22.18,880,0,-100.0,100.0,1.0,100,1000,3
sta12,1,-74.0,66.6666666667,0.0389,38.94,960,1,-56.0,55.5555555556,0.0111,11.07,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta13,1,-73.0,66.6666666667,0.0365,36.49,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-72.0,35.0,0.0369,36.87,880,4
sta14,1,-66.0,53.3333333333,0.0203,20.31,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta15,1,-74.0,53.3333333333,0.0389,38.89,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0454,45.38,960,1,-55.0,40.0,0.0082,8.2,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-33.0,55.5555555556,0.0019,1.92,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta19,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-61.0,35.0,0.0167,16.69,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-64.0,55.5555555556,0.0209,20.88,880,1,-73.0,53.3333333333,0.0329,32.92,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-72.0,53.3333333333,0.0319,31.88,880,1,-72.0,66.6666666667,0.0378,37.84,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta24,0,-100.0,100.0,1.0,100,1000,1,-75.0,66.6666666667,0.0464,46.43,880,1,-48.0,40.0,0.0049,4.9,880,0,-100.0,100.0,1.0,100,1000,3
sta1,1,-71.0,66.6666666667,0.0296,29.61,100,1,-68.0,55.5555555556,0.0290,29.0,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta2,1,-39.0,53.3333333333,0.0026,2.59,960,1,-75.0,66.6666666667,0.0475,47.48,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta3,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-64.0,35.0,0.0212,21.22,880,4
sta4,1,-73.0,66.6666666667,0.0354,35.41,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-72.0,35.0,0.0369,36.88,960,4
sta5,1,-73.0,66.6666666667,0.0360,36.05,100,1,-73.0,66.6666666667,0.0410,41.01,100,0,-100.0,100.0,1.0,100,1000,1,-75.0,35.0,0.0497,49.68,100,4
sta6,0,-100.0,100.0,1.0,100,1000,1,-47.0,55.5555555556,0.0057,5.69,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta7,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0460,46.0,960,1,-74.0,53.3333333333,0.0367,36.72,960,1,-74.0,35.0,0.0450,44.99,960,4
sta8,1,-75.0,66.6666666667,0.0404,40.38,880,1,-73.0,66.6666666667,0.0400,40.01,880,1,-76.0,40.0,0.0421,42.09,880,1,-75.0,45.0,0.0500,50.01,880,3
sta9,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-71.0,40.0,0.0284,28.43,100,1,-74.0,45.0,0.0460,46.0,100,3
sta10,1,-66.0,53.3333333333,0.0201,20.1,880,1,-71.0,66.6666666667,0.0358,35.83,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0436,43.57,880,1,-69.0,40.0,0.0238,23.8,880,0,-100.0,100.0,1.0,100,1000,3
sta12,1,-74.0,66.6666666667,0.0385,38.53,960,1,-57.0,55.5555555556,0.0118,11.76,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta13,1,-73.0,66.6666666667,0.0346,34.58,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-72.0,35.0,0.0386,38.57,880,4
sta14,1,-65.0,53.3333333333,0.0198,19.77,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta15,1,-75.0,53.3333333333,0.0407,40.66,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,1,-75.0,66.6666666667,0.0473,47.27,960,1,-53.0,40.0,0.0071,7.12,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-41.0,55.5555555556,0.0035,3.52,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta19,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-63.0,35.0,0.0186,18.61,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-65.0,55.5555555556,0.0219,21.88,880,1,-73.0,53.3333333333,0.0335,33.48,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-71.0,53.3333333333,0.0303,30.32,880,1,-72.0,66.6666666667,0.0390,39.0,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta24,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0445,44.52,880,1,-52.0,40.0,0.0065,6.5,880,0,-100.0,100.0,1.0,100,1000,3
sta1,1,-71.0,66.6666666667,0.0295,29.47,100,1,-69.0,55.5555555556,0.0294,29.38,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta2,1,-39.0,53.3333333333,0.0026,2.63,960,1,-75.0,66.6666666667,0.0474,47.37,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta3,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-64.0,35.0,0.0210,20.98,880,4
sta4,1,-73.0,66.6666666667,0.0360,36.03,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-71.0,35.0,0.0363,36.28,960,4
sta5,1,-73.0,66.6666666667,0.0364,36.42,100,1,-73.0,66.6666666667,0.0406,40.62,100,0,-100.0,100.0,1.0,100,1000,1,-75.0,35.0,0.0500,49.96,100,4
sta6,0,-100.0,100.0,1.0,100,1000,1,-49.0,55.5555555556,0.0065,6.48,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta7,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0462,46.25,960,1,-74.0,53.3333333333,0.0366,36.59,960,1,-74.0,35.0,0.0448,44.82,960,4
sta8,1,-75.0,66.6666666667,0.0399,39.85,880,1,-73.0,66.6666666667,0.0400,40.03,880,1,-76.0,40.0,0.0426,42.61,880,1,-75.0,45.0,0.0500,50.02,880,3
sta9,0,-100.0,100.0,1.0,100,1000,1,-75.0,66.6666666667,0.0497,49.69,100,1,-70.0,40.0,0.0266,26.56,100,1,-75.0,45.0,0.0479,47.85,100,3
sta10,1,-67.0,53.3333333333,0.0216,21.62,880,1,-71.0,66.6666666667,0.0360,36.05,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-73.0,66.6666666667,0.0419,41.92,880,1,-69.0,40.0,0.0249,24.85,880,0,-100.0,100.0,1.0,100,1000,3
sta12,1,-75.0,66.6666666667,0.0404,40.41,960,1,-55.0,55.5555555556,0.0101,10.07,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta13,1,-73.0,66.6666666667,0.0344,34.39,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-72.0,35.0,0.0395,39.48,880,4
sta14,1,-67.0,53.3333333333,0.0216,21.65,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta15,1,-75.0,53.3333333333,0.0400,39.97,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,1,-75.0,66.6666666667,0.0470,46.99,960,1,-50.0,40.0,0.0055,5.5,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-46.0,55.5555555556,0.0053,5.33,100,1,-77.0,53.3333333333,0.0448,44.84,100,0,-100.0,100.0,1.0,100,1000,2
sta19,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-61.0,35.0,0.0167,16.69,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-66.0,55.5555555556,0.0235,23.51,880,1,-73.0,53.3333333333,0.0317,31.66,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-70.0,53.3333333333,0.0288,28.8,880,1,-73.0,66.6666666667,0.0402,40.22,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta24,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0444,44.36,880,1,-50.0,40.0,0.0058,5.83,880,0,-100.0,100.0,1.0,100,1000,3
sta1,1,-71.0,66.6666666667,0.0293,29.34,100,1,-69.0,55.5555555556,0.0298,29.76,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta2,1,-40.0,53.3333333333,0.0028,2.83,960,1,-75.0,66.6666666667,0.0473,47.25,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta3,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-64.0,35.0,0.0208,20.76,880,4
sta4,1,-73.0,66.6666666667,0.0366,36.64,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-71.0,35.0,0.0357,35.68,960,4
sta5,1,-73.0,66.6666666667,0.0368,36.79,100,1,-73.0,66.6666666667,0.0402,40.23,100,0,-100.0,100.0,1.0,100,1000,1,-76.0,35.0,0.0502,50.24,100,4
sta6,0,-100.0,100.0,1.0,100,1000,1,-50.0,55.5555555556,0.0073,7.27,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta7,0,-100.0,100.0,1.0,100,1000,1,-75.0,66.6666666667,0.0465,46.49,960,1,-74.0,53.3333333333,0.0365,36.46,960,1,-74.0,35.0,0.0447,44.65,960,4
sta8,1,-74.0,66.6666666667,0.0393,39.33,880,1,-73.0,66.6666666667,0.0400,40.05,880,1,-77.0,40.0,0.0431,43.14,880,1,-75.0,45.0,0.0500,50.04,880,3
sta9,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-71.0,40.0,0.0284,28.43,100,1,-74.0,45.0,0.0460,46.0,100,3
sta10,1,-66.0,53.3333333333,0.0201,20.1,880,1,-71.0,66.6666666667,0.0358,35.83,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-73.0,66.6666666667,0.0403,40.3,880,1,-70.0,40.0,0.0260,26.0,880,0,-100.0,100.0,1.0,100,1000,3
sta12,1,-75.0,66.6666666667,0.0401,40.11,960,1,-56.0,55.5555555556,0.0112,11.16,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta13,1,-73.0,66.6666666667,0.0363,36.3,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-72.0,35.0,0.0378,37.82,880,4
sta14,1,-66.0,53.3333333333,0.0213,21.32,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta15,1,-75.0,53.3333333333,0.0407,40.66,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0451,45.09,960,1,-53.0,40.0,0.0068,6.84,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-50.0,55.5555555556,0.0072,7.2,100,1,-76.0,53.3333333333,0.0429,42.92,100,0,-100.0,100.0,1.0,100,1000,2
sta19,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-63.0,35.0,0.0186,18.61,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-66.0,55.5555555556,0.0246,24.55,880,1,-73.0,53.3333333333,0.0324,32.35,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-70.0,53.3333333333,0.0276,27.63,880,1,-72.0,66.6666666667,0.0388,38.77,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta24,0,-100.0,100.0,1.0,100,1000,1,-74.0,66.6666666667,0.0463,46.28,880,1,-45.0,40.0,0.0040,3.97,880,0,-100.0,100.0,1.0,100,1000,3
sta1,1,-70.0,66.6666666667,0.0292,29.24,100,1,-69.0,55.5555555556,0.0301,30.13,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta2,1,-41.0,53.3333333333,0.0032,3.15,960,1,-75.0,66.6666666667,0.0471,47.12,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta3,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-64.0,35.0,0.0206,20.56,880,4
sta4,1,-74.0,66.6666666667,0.0373,37.26,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-71.0,35.0,0.0351,35.09,960,4
sta5,1,-74.0,66.6666666667,0.0372,37.16,100,1,-73.0,66.6666666667,0.0399,39.85,100,0,-100.0,100.0,1.0,100,1000,1,-76.0,35.0,0.0505,50.53,100,4
sta6,1,-76.0,66.6666666667,0.0448,44.78,100,1,-52.0,55.5555555556,0.0081,8.06,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta7,0,-100.0,100.0,1.0,100,1000,1,-75.0,66.6666666667,0.0467,46.74,960,1,-74.0,53.3333333333,0.0363,36.34,960,1,-74.0,35.0,0.0445,44.49,960,4
sta8,1,-74.0,66.6666666667,0.0388,38.81,880,1,-73.0,66.6666666667,0.0401,40.08,880,1,-77.0,40.0,0.0437,43.66,880,1,-75.0,45.0,0.0501,50.06,880,3
sta9,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-71.0,40.0,0.0280,28.04,100,1,-74.0,45.0,0.0455,45.5,100,3
sta10,1,-65.0,53.3333333333,0.0186,18.65,880,1,-71.0,66.6666666667,0.0357,35.72,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-72.0,66.6666666667,0.0387,38.7,880,1,-71.0,40.0,0.0272,27.24,880,0,-100.0,100.0,1.0,100,1000,3
sta12,1,-75.0,66.6666666667,0.0404,40.41,960,1,-55.0,55.5555555556,0.0101,10.07,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta13,1,-73.0,66.6666666667,0.0362,36.22,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-72.0,35.0,0.0388,38.83,880,4
sta14,1,-65.0,53.3333333333,0.0194,19.41,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta15,1,-75.0,53.3333333333,0.0414,41.43,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,1,-75.0,66.6666666667,0.0470,46.99,960,1,-50.0,40.0,0.0055,5.5,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-53.0,55.5555555556,0.0091,9.09,100,1,-76.0,53.3333333333,0.0410,41.0,100,0,-100.0,100.0,1.0,100,1000,2
sta19,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-64.0,35.0,0.0205,20.52,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-66.0,55.5555555556,0.0235,23.51,880,1,-73.0,53.3333333333,0.0317,31.66,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-69.0,53.3333333333,0.0261,26.1,880,1,-73.0,66.6666666667,0.0401,40.09,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta24,0,-100.0,100.0,1.0,100,1000,1,-75.0,66.6666666667,0.0464,46.43,880,1,-48.0,40.0,0.0049,4.9,880,0,-100.0,100.0,1.0,100,1000,3
sta1,1,-70.0,66.6666666667,0.0291,29.15,100,1,-69.0,55.5555555556,0.0305,30.5,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta2,1,-43.0,53.3333333333,0.0036,3.57,960,1,-75.0,66.6666666667,0.0470,46.99,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta3,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-64.0,35.0,0.0204,20.39,880,4
sta4,1,-74.0,66.6666666667,0.0379,37.87,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-71.0,35.0,0.0345,34.51,960,4
sta5,1,-74.0,66.6666666667,0.0375,37.54,100,1,-72.0,66.6666666667,0.0395,39.48,100,1,-77.0,53.3333333333,0.0446,44.61,100,1,-76.0,35.0,0.0508,50.82,100,4
sta6,1,-76.0,66.6666666667,0.0444,44.39,100,1,-53.0,55.5555555556,0.0089,8.86,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta7,0,-100.0,100.0,1.0,100,1000,1,-75.0,66.6666666667,0.0470,46.98,960,1,-74.0,53.3333333333,0.0362,36.22,960,1,-74.0,35.0,0.0443,44.32,960,4
sta8,1,-74.0,66.6666666667,0.0383,38.29,880,1,-73.0,66.6666666667,0.0401,40.12,880,1,-77.0,40.0,0.0442,44.19,880,1,-75.0,45.0,0.0501,50.09,880,3
sta9,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-72.0,40.0,0.0299,29.94,100,1,-74.0,45.0,0.0436,43.64,100,3
sta10,1,-64.0,53.3333333333,0.0173,17.3,880,1,-71.0,66.6666666667,0.0357,35.71,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
